,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
210,MEM,DAL,37,30,86,77,0.43,0.39,7,11,21,34,0.333,0.324,29,25,37,28,0.784,0.893,5,4,37,44,42,48,20,22,12,4,4,6,9,19,24,25,110,96,0.538,0.537,0.471,0.461,0.244,0.442,0.43,0.364,10.2,9.8,90.2,89.8,46.7,53.3,54.1,73.3,11.6,3.9,9.3,9.2,8.1,17.5,106.4,92.9,92.9,106.4,8.0,9.0,7.0,6.0,0.5333333333333333,0.6,15.0,15.0,0,1,1,0,14,23,49,47,6,4,19,9,30,19,65,43,35,24,201511240MEM,2015-11-24,2016,0
211,DEN,LAC,31,37,78,79,0.397,0.468,8,8,25,20,0.32,0.4,24,29,29,47,0.828,0.617,8,11,40,32,48,43,16,24,3,10,0,8,16,7,32,25,94,111,0.518,0.557,0.449,0.519,0.321,0.253,0.372,0.595,20.0,21.6,78.4,80.0,52.7,47.3,51.6,64.9,3.1,10.5,0.0,15.1,15.0,6.6,98.6,116.4,116.4,98.6,6.0,7.0,9.0,7.0,0.4,0.5,15.0,14.0,1,0,0,1,17,12,47,42,8,0,7,16,23,29,53,59,30,30,201511240DEN,2015-11-24,2016,0
212,POR,CHI,31,33,88,86,0.352,0.384,6,7,22,18,0.273,0.389,20,20,27,23,0.741,0.87,16,6,39,38,55,44,18,19,5,6,9,3,14,10,21,18,88,93,0.441,0.484,0.386,0.424,0.25,0.209,0.307,0.267,29.6,13.3,86.7,70.4,55.6,44.4,58.1,57.6,5.2,6.2,13.2,4.5,12.3,9.4,91.5,96.7,96.7,91.5,6.0,9.0,10.0,4.0,0.375,0.6923076923076923,16.0,13.0,0,1,1,0,16,11,57,53,3,9,10,14,25,26,66,68,41,42,201511240POR,2015-11-24,2016,0
213,GSW,LAL,45,31,92,83,0.489,0.373,12,3,35,21,0.343,0.143,9,12,15,16,0.6,0.75,12,8,36,37,48,45,32,16,9,8,6,2,8,14,13,15,111,77,0.563,0.428,0.554,0.392,0.38,0.253,0.163,0.193,24.5,18.2,81.8,75.5,51.6,48.4,71.1,51.6,9.6,8.6,9.7,3.5,7.5,13.5,118.7,82.4,82.4,118.7,16.0,2.0,0.0,12.0,1.0,0.1428571428571428,16.0,14.0,0,1,1,0,23,18,47,52,2,6,14,8,33,28,57,62,24,34,201511240GSW,2015-11-24,2016,0
214,CHA,WAS,39,31,83,87,0.47,0.356,8,10,26,32,0.308,0.313,15,15,15,18,1.0,0.833,9,11,42,30,51,41,22,15,5,13,6,4,19,14,17,20,101,87,0.564,0.458,0.518,0.414,0.313,0.368,0.181,0.207,23.1,20.8,79.2,76.9,55.4,44.6,56.4,48.4,5.2,13.5,10.9,7.0,17.5,12.9,104.7,90.2,90.2,104.7,9.0,6.0,6.0,6.0,0.6,0.5,15.0,12.0,0,1,1,0,18,22,44,56,4,6,14,19,31,21,57,55,26,34,201511250CHO,2015-11-25,2016,0
215,ORL,NYK,34,31,86,83,0.395,0.373,5,9,16,27,0.313,0.333,27,20,32,25,0.844,0.8,15,12,33,35,48,47,20,16,2,2,7,10,7,11,21,23,100,91,0.5,0.484,0.424,0.428,0.186,0.325,0.372,0.301,30.0,26.7,73.3,70.0,50.5,49.5,58.8,51.6,2.2,2.2,12.5,14.3,6.5,10.5,112.2,102.1,102.1,112.2,7.0,8.0,8.0,8.0,0.4666666666666667,0.5,15.0,16.0,0,1,1,0,11,18,52,52,10,7,11,7,29,22,70,56,41,34,201511250ORL,2015-11-25,2016,0
216,BOS,PHI,31,31,91,83,0.341,0.373,9,7,29,27,0.31,0.259,13,11,18,15,0.722,0.733,11,7,43,43,54,50,18,12,7,11,6,14,16,18,12,21,84,80,0.425,0.446,0.39,0.416,0.319,0.325,0.198,0.181,20.4,14.0,86.0,79.6,51.9,48.1,58.1,38.7,7.0,11.0,10.7,22.6,13.9,16.7,83.9,79.9,79.9,83.9,8.0,0.0,7.0,16.0,0.5333333333333333,0.0,15.0,16.0,1,0,0,1,20,20,60,52,14,6,18,16,22,24,62,56,40,32,201511250BOS,2015-11-25,2016,0
217,DET,MIA,41,32,98,79,0.418,0.405,16,6,31,20,0.516,0.3,6,11,7,16,0.857,0.688,18,10,36,33,54,43,24,21,6,2,7,7,7,13,16,14,104,81,0.514,0.471,0.5,0.443,0.316,0.253,0.071,0.203,35.3,21.7,78.3,64.7,55.7,44.3,58.5,65.6,6.9,2.3,11.9,10.4,6.5,13.1,119.7,93.2,93.2,119.7,8.0,9.0,7.0,5.0,0.5333333333333333,0.6428571428571429,15.0,14.0,0,1,1,0,15,14,57,47,7,7,13,7,25,26,67,59,42,33,201511250DET,2015-11-25,2016,0
218,TOR,CLE,40,36,79,82,0.506,0.439,11,14,25,29,0.44,0.483,12,13,22,16,0.545,0.813,6,9,34,33,40,42,14,22,8,4,5,2,9,10,15,20,103,99,0.581,0.556,0.576,0.524,0.316,0.354,0.278,0.195,15.4,20.9,79.1,84.6,48.8,51.2,35.0,61.1,9.0,4.5,9.4,3.7,9.2,10.1,115.4,110.9,110.9,115.4,10.0,11.0,6.0,4.0,0.625,0.7333333333333333,16.0,15.0,0,1,1,0,14,15,39,46,2,5,10,9,29,22,54,53,25,31,201511250TOR,2015-11-25,2016,0
219,HOU,MEM,30,39,71,80,0.423,0.488,10,3,34,16,0.294,0.188,23,21,27,23,0.852,0.913,6,9,31,32,37,41,19,21,14,8,7,3,19,17,22,23,93,102,0.561,0.566,0.493,0.506,0.479,0.2,0.38,0.288,15.8,22.5,77.5,84.2,47.4,52.6,63.3,53.8,14.7,8.4,10.9,8.1,18.6,15.9,97.8,107.3,107.3,97.8,5.0,9.0,10.0,7.0,0.3333333333333333,0.5625,15.0,16.0,1,0,0,1,24,13,41,41,3,7,17,19,20,36,37,64,17,28,201511250HOU,2015-11-25,2016,0
220,MIL,SAC,42,44,88,77,0.477,0.571,13,10,31,23,0.419,0.435,21,31,27,37,0.778,0.838,10,7,27,35,37,42,30,23,7,9,7,7,11,8,22,19,118,129,0.591,0.691,0.551,0.636,0.352,0.299,0.307,0.481,22.2,20.6,79.4,77.8,46.8,53.2,71.4,52.3,7.3,9.4,13.0,12.3,9.9,7.9,123.3,134.8,134.8,123.3,6.0,6.0,9.0,10.0,0.4,0.375,15.0,16.0,0,1,1,0,18,13,46,33,7,7,8,11,29,34,57,54,28,20,201511250MIL,2015-11-25,2016,0
221,MIN,ATL,34,31,82,82,0.415,0.378,9,8,21,31,0.429,0.258,22,25,29,35,0.759,0.714,7,15,38,38,45,53,22,14,9,10,4,7,11,14,23,20,99,95,0.522,0.488,0.47,0.427,0.256,0.378,0.354,0.427,15.6,28.3,71.7,84.4,45.9,54.1,64.7,45.2,9.4,10.5,7.8,11.5,10.4,12.6,103.6,99.4,99.4,103.6,7.0,10.0,8.0,7.0,0.4666666666666667,0.5882352941176471,15.0,17.0,1,0,0,1,12,23,48,51,7,4,14,11,25,23,61,51,36,28,201511250MIN,2015-11-25,2016,0
222,OKC,BRK,41,43,78,94,0.526,0.457,10,3,24,13,0.417,0.231,18,10,21,12,0.857,0.833,4,11,38,34,42,45,26,20,11,10,7,3,19,17,11,19,110,99,0.63,0.499,0.59,0.473,0.308,0.138,0.269,0.128,10.5,22.4,77.6,89.5,48.3,51.7,63.4,46.5,10.7,9.8,8.6,5.6,17.9,14.6,107.4,96.7,96.7,107.4,10.0,3.0,6.0,12.0,0.625,0.2,16.0,15.0,0,1,1,0,14,10,37,51,3,7,17,19,31,40,54,81,23,41,201511250OKC,2015-11-25,2016,0
223,SAS,DAL,33,34,81,83,0.407,0.41,8,6,28,22,0.286,0.273,14,9,19,12,0.737,0.75,12,9,40,37,52,46,23,21,6,7,4,1,13,13,12,21,88,83,0.492,0.47,0.457,0.446,0.346,0.265,0.235,0.145,24.5,18.4,81.6,75.5,53.1,46.9,69.7,61.8,6.7,7.8,6.6,1.9,12.7,12.8,97.7,92.1,92.1,97.7,12.0,9.0,3.0,7.0,0.8,0.5625,15.0,16.0,1,0,0,1,20,16,48,49,1,4,13,13,25,28,53,61,28,33,201511250SAS,2015-11-25,2016,0
224,PHO,NOP,44,42,96,81,0.458,0.519,10,10,26,22,0.385,0.455,16,26,20,34,0.8,0.765,11,5,33,37,44,42,25,20,8,4,5,6,10,14,26,23,114,120,0.544,0.625,0.51,0.58,0.271,0.272,0.208,0.42,22.9,13.2,86.8,77.1,51.2,48.8,56.8,47.6,7.8,3.9,8.5,8.6,8.7,12.7,111.6,117.4,117.4,111.6,7.0,4.0,8.0,11.0,0.4666666666666667,0.2666666666666666,15.0,15.0,0,1,1,0,16,12,52,39,6,5,14,10,34,32,70,59,36,27,201511250PHO,2015-11-25,2016,0
225,LAC,UTA,38,39,75,77,0.507,0.506,4,6,12,13,0.333,0.462,11,18,17,25,0.647,0.72,11,11,24,28,35,39,18,19,11,12,7,4,19,16,22,20,91,102,0.552,0.58,0.533,0.545,0.16,0.169,0.227,0.325,28.2,31.4,68.6,71.8,47.3,52.7,47.4,48.7,12.2,13.3,10.9,6.3,18.7,15.4,101.2,113.4,113.4,101.2,7.0,7.0,8.0,7.0,0.4666666666666667,0.5,15.0,14.0,1,0,0,1,8,7,37,38,4,7,16,19,34,33,63,64,29,31,201511250LAC,2015-11-25,2016,0
226,CHA,CLE,33,34,80,81,0.413,0.42,5,8,25,25,0.2,0.32,19,19,25,25,0.76,0.76,7,12,31,38,38,50,20,17,7,3,7,2,11,16,25,22,90,95,0.495,0.516,0.444,0.469,0.313,0.309,0.313,0.309,15.6,27.9,72.1,84.4,43.2,56.8,60.6,50.0,7.5,3.2,12.5,3.6,10.8,14.8,96.7,102.1,102.1,96.7,9.0,12.0,7.0,4.0,0.5625,0.75,16.0,16.0,0,1,1,0,20,17,47,47,2,7,16,11,28,26,55,56,27,30,201511270CHO,2015-11-27,2016,0
227,ORL,MIL,43,31,82,74,0.524,0.419,12,8,27,26,0.444,0.308,16,20,22,22,0.727,0.909,8,6,33,32,41,38,30,20,9,8,5,2,18,21,18,20,114,90,0.622,0.538,0.598,0.473,0.329,0.351,0.268,0.297,20.0,15.4,84.6,80.0,51.9,48.1,69.8,64.5,9.1,8.1,10.4,3.6,16.4,20.1,115.6,91.3,91.3,115.6,8.0,6.0,8.0,10.0,0.5,0.375,16.0,16.0,0,1,1,0,15,18,39,43,2,5,21,18,31,23,55,48,24,25,201511270ORL,2015-11-27,2016,0
228,BOS,WAS,42,27,97,84,0.433,0.321,12,5,33,18,0.364,0.278,15,19,19,22,0.789,0.864,19,13,39,33,58,46,28,16,11,7,7,4,15,22,15,19,111,78,0.527,0.416,0.495,0.351,0.34,0.214,0.196,0.262,36.5,25.0,75.0,63.5,55.8,44.2,66.7,59.3,11.1,7.1,10.6,6.3,12.5,19.0,112.3,78.9,78.9,112.3,9.0,6.0,7.0,7.0,0.5625,0.4615384615384615,16.0,13.0,0,1,1,0,21,13,55,57,4,7,22,15,30,22,64,66,34,44,201511270BOS,2015-11-27,2016,0
229,NYK,MIA,32,33,85,76,0.376,0.434,3,7,14,17,0.214,0.412,11,24,15,28,0.733,0.857,7,8,32,34,39,42,16,16,7,4,5,7,10,12,24,13,78,97,0.426,0.549,0.394,0.48,0.165,0.224,0.176,0.368,17.1,20.0,80.0,82.9,48.1,51.9,50.0,48.5,7.7,4.4,8.5,9.9,9.8,12.0,86.0,107.0,107.0,86.0,8.0,10.0,9.0,5.0,0.4705882352941176,0.6666666666666666,17.0,15.0,0,1,1,0,11,10,53,43,7,5,12,10,29,26,71,59,42,33,201511270NYK,2015-11-27,2016,0
230,HOU,PHI,38,40,73,83,0.521,0.482,11,16,20,35,0.55,0.457,29,18,37,26,0.784,0.692,10,8,39,25,49,33,21,24,5,18,6,5,22,12,21,24,116,114,0.65,0.604,0.596,0.578,0.274,0.422,0.507,0.313,28.6,17.0,83.0,71.4,59.8,40.2,55.3,60.0,5.1,18.3,12.5,9.4,19.8,11.3,118.0,115.9,115.9,118.0,6.0,0.0,10.0,17.0,0.375,0.0,16.0,17.0,1,0,0,1,9,19,35,43,5,6,12,22,27,24,53,48,26,24,201511270HOU,2015-11-27,2016,0
231,IND,CHI,37,32,87,92,0.425,0.348,8,11,28,26,0.286,0.423,22,17,29,20,0.759,0.85,8,9,43,38,51,47,18,21,8,7,4,7,13,15,18,23,104,92,0.521,0.456,0.471,0.408,0.322,0.283,0.333,0.217,17.4,17.3,82.7,82.6,52.0,48.0,48.6,65.6,7.8,6.8,6.1,11.9,11.5,13.0,100.9,89.2,89.2,100.9,10.0,9.0,5.0,5.0,0.6666666666666666,0.6428571428571429,15.0,14.0,0,1,1,0,20,15,50,60,7,4,15,13,29,21,59,66,30,45,201511270IND,2015-11-27,2016,0
232,MEM,ATL,35,35,80,75,0.438,0.467,12,14,30,39,0.4,0.359,19,32,21,36,0.905,0.889,5,6,32,34,37,40,20,25,3,4,1,3,13,10,25,21,101,116,0.566,0.638,0.513,0.56,0.375,0.52,0.263,0.48,12.8,15.8,84.2,87.2,48.1,51.9,57.1,71.4,3.2,4.3,2.8,6.0,12.7,9.9,107.5,123.5,123.5,107.5,9.0,11.0,8.0,7.0,0.5294117647058824,0.6111111111111112,17.0,18.0,0,1,1,0,18,25,45,40,3,1,10,13,23,21,50,36,27,15,201511270MEM,2015-11-27,2016,0
233,OKC,DET,37,31,79,90,0.468,0.344,7,9,24,29,0.292,0.31,22,16,26,20,0.846,0.8,12,13,46,25,58,38,19,17,2,9,9,1,18,8,19,21,103,87,0.569,0.44,0.513,0.394,0.304,0.322,0.329,0.222,32.4,22.0,78.0,67.6,60.4,39.6,51.4,54.8,2.2,9.7,14.8,1.8,16.6,7.5,111.4,94.1,94.1,111.4,11.0,8.0,6.0,8.0,0.6470588235294118,0.5,17.0,16.0,0,1,1,0,17,20,42,59,1,9,8,18,30,22,55,61,25,39,201511270OKC,2015-11-27,2016,0
234,DEN,SAS,31,36,77,75,0.403,0.48,7,8,20,22,0.35,0.364,11,11,13,14,0.846,0.786,8,5,29,37,37,42,17,22,8,11,2,7,18,18,19,17,80,91,0.484,0.561,0.448,0.533,0.26,0.293,0.169,0.187,17.8,14.7,85.3,82.2,46.8,53.2,54.8,61.1,8.7,12.0,3.8,12.3,17.9,18.2,87.0,99.0,99.0,87.0,6.0,13.0,10.0,3.0,0.375,0.8125,16.0,16.0,0,1,1,0,13,14,46,39,7,2,18,18,24,28,57,53,33,25,201511270DEN,2015-11-27,2016,0
235,PHO,GSW,45,46,92,81,0.489,0.568,10,22,26,38,0.385,0.579,16,21,23,31,0.696,0.677,7,11,23,42,30,53,21,32,13,7,2,9,14,23,26,26,116,135,0.568,0.713,0.543,0.704,0.283,0.469,0.25,0.383,14.3,32.4,67.6,85.7,36.1,63.9,46.7,69.6,12.2,6.6,4.7,13.6,12.1,19.6,109.3,127.2,127.2,109.3,7.0,17.0,9.0,0.0,0.4375,1.0,16.0,17.0,0,1,1,0,16,16,47,35,9,2,23,14,35,24,66,43,31,19,201511270PHO,2015-11-27,2016,0
236,SAC,MIN,37,37,86,77,0.43,0.481,8,9,22,25,0.364,0.36,9,18,15,19,0.6,0.947,12,12,24,34,36,46,21,20,4,4,3,3,15,17,16,19,91,101,0.491,0.592,0.477,0.539,0.256,0.325,0.174,0.247,26.1,33.3,66.7,73.9,43.9,56.1,56.8,54.1,4.4,4.4,5.8,4.7,13.9,16.6,100.7,111.8,111.8,100.7,6.0,8.0,11.0,8.0,0.3529411764705882,0.5,17.0,16.0,1,0,0,1,14,16,49,40,3,3,17,15,29,28,64,52,35,24,201511270SAC,2015-11-27,2016,0
237,LAC,NOP,40,34,83,94,0.482,0.362,7,5,19,20,0.368,0.25,24,17,30,23,0.8,0.739,5,15,44,35,49,50,27,20,6,8,7,1,13,12,20,23,111,90,0.577,0.432,0.524,0.388,0.229,0.213,0.361,0.245,12.5,25.4,74.6,87.5,49.5,50.5,67.5,58.8,6.0,8.0,9.5,1.6,11.9,10.3,110.4,89.5,89.5,110.4,8.0,4.0,8.0,12.0,0.5,0.25,16.0,16.0,0,1,1,0,12,15,43,60,1,7,12,13,33,29,64,74,31,45,201511270LAC,2015-11-27,2016,0
238,WAS,TOR,27,31,82,72,0.329,0.431,7,11,23,24,0.304,0.458,21,11,27,14,0.778,0.786,10,6,32,42,42,48,20,17,11,8,3,7,14,22,16,21,82,84,0.437,0.537,0.372,0.507,0.28,0.333,0.329,0.194,19.2,15.8,84.2,80.8,46.7,53.3,74.1,54.8,11.7,8.5,6.3,11.9,13.0,22.0,87.2,89.3,89.3,87.2,6.0,11.0,8.0,6.0,0.4285714285714285,0.6470588235294118,14.0,17.0,0,1,1,0,16,13,55,41,7,3,22,14,20,20,59,48,39,28,201511280WAS,2015-11-28,2016,0
239,CLE,BRK,35,33,87,81,0.402,0.407,9,4,27,17,0.333,0.235,11,18,17,24,0.647,0.75,12,8,37,38,49,46,20,21,9,9,11,4,19,16,19,18,90,88,0.476,0.481,0.454,0.432,0.31,0.21,0.195,0.296,24.0,17.8,82.2,76.0,51.6,48.4,57.1,63.6,9.1,9.1,17.2,6.7,16.7,14.9,91.4,89.4,89.4,91.4,13.0,3.0,4.0,13.0,0.7647058823529411,0.1875,17.0,16.0,1,0,0,1,18,13,52,48,4,11,16,19,26,29,60,64,34,35,201511280CLE,2015-11-28,2016,0
240,DAL,DEN,33,30,77,75,0.429,0.4,7,8,26,25,0.269,0.32,19,13,27,17,0.704,0.765,10,10,32,35,42,45,18,17,13,9,3,5,13,20,14,22,92,81,0.518,0.491,0.474,0.453,0.338,0.333,0.351,0.227,22.2,23.8,76.2,77.8,48.3,51.7,54.5,56.7,14.4,10.0,6.0,9.8,12.8,19.5,101.8,89.7,89.7,101.8,10.0,6.0,7.0,11.0,0.5882352941176471,0.3529411764705882,17.0,17.0,1,0,0,1,19,17,44,45,5,3,20,13,26,22,51,50,25,28,201511280DAL,2015-11-28,2016,0
241,SAS,ATL,40,37,85,87,0.471,0.425,9,6,17,26,0.529,0.231,19,8,20,13,0.95,0.615,12,12,37,31,49,43,25,28,11,9,9,5,16,18,14,17,108,88,0.576,0.475,0.524,0.46,0.2,0.299,0.235,0.149,27.9,24.5,75.5,72.1,53.3,46.7,62.5,75.7,11.4,9.3,14.8,7.4,14.6,16.3,112.1,91.4,91.4,112.1,14.0,11.0,3.0,8.0,0.8235294117647058,0.5789473684210527,17.0,19.0,0,1,1,0,8,20,45,50,5,9,18,16,31,31,68,61,37,30,201511280SAS,2015-11-28,2016,0
242,UTA,NOP,38,29,82,69,0.463,0.42,9,5,18,17,0.5,0.294,16,24,21,30,0.762,0.8,12,4,37,31,49,35,18,19,11,8,9,4,15,16,25,19,101,87,0.553,0.529,0.518,0.457,0.22,0.246,0.256,0.435,27.9,9.8,90.2,72.1,58.3,41.7,47.4,65.5,11.9,8.6,17.3,6.3,14.1,16.3,109.1,94.0,94.0,109.1,8.0,4.0,7.0,13.0,0.5333333333333333,0.2352941176470588,15.0,17.0,0,1,1,0,9,12,44,40,4,9,16,15,29,24,64,52,35,28,201511280UTA,2015-11-28,2016,0
243,POR,LAL,38,36,78,82,0.487,0.439,12,7,30,23,0.4,0.304,20,17,26,23,0.769,0.739,12,6,34,27,46,33,24,20,5,12,2,2,16,9,16,19,108,96,0.604,0.521,0.564,0.482,0.385,0.28,0.333,0.28,30.8,15.0,85.0,69.2,58.2,41.8,63.2,55.6,5.4,13.0,3.4,4.2,15.2,8.9,117.4,104.3,104.3,117.4,7.0,2.0,10.0,13.0,0.4117647058823529,0.1333333333333333,17.0,15.0,0,1,1,0,18,16,40,46,2,2,9,16,26,29,48,59,22,30,201511280POR,2015-11-28,2016,0
244,GSW,SAC,39,39,80,100,0.488,0.39,16,10,30,25,0.533,0.4,26,13,31,15,0.839,0.867,13,19,35,29,48,48,32,22,8,9,7,7,14,14,19,24,120,101,0.641,0.474,0.588,0.44,0.375,0.25,0.388,0.15,31.0,35.2,64.8,69.0,50.0,50.0,82.1,56.4,8.4,9.5,9.3,14.0,13.0,11.6,126.4,106.4,106.4,126.4,18.0,6.0,0.0,12.0,1.0,0.3333333333333333,18.0,18.0,1,0,0,1,14,15,41,61,7,7,14,14,23,29,50,75,27,46,201511280GSW,2015-11-28,2016,0
245,CHA,MIL,27,33,70,82,0.386,0.402,15,8,31,28,0.484,0.286,18,8,22,14,0.818,0.571,7,13,36,33,43,46,20,25,6,9,6,2,13,14,16,24,87,82,0.546,0.465,0.493,0.451,0.443,0.341,0.314,0.171,17.5,26.5,73.5,82.5,48.3,51.7,74.1,75.8,7.0,10.5,11.1,5.1,14.0,13.7,101.5,95.7,95.7,101.5,10.0,6.0,7.0,11.0,0.5882352941176471,0.3529411764705882,17.0,17.0,1,0,0,1,16,20,43,49,2,6,14,13,12,25,39,54,27,29,201511290CHO,2015-11-29,2016,0
246,LAC,MIN,39,37,75,82,0.52,0.451,8,8,22,16,0.364,0.5,21,17,33,21,0.636,0.81,7,7,32,32,39,39,24,21,3,7,5,3,13,13,21,27,107,99,0.598,0.543,0.573,0.5,0.293,0.195,0.44,0.256,17.9,17.9,82.1,82.1,50.0,50.0,61.5,56.8,3.2,7.4,7.6,5.7,12.7,12.5,113.2,104.7,104.7,113.2,9.0,8.0,8.0,9.0,0.5294117647058824,0.4705882352941176,17.0,17.0,0,1,1,0,14,8,36,45,3,5,13,13,31,29,53,66,22,37,201511290LAC,2015-11-29,2016,0
247,BRK,DET,35,34,81,101,0.432,0.337,4,6,12,24,0.333,0.25,13,9,16,21,0.813,0.429,7,19,44,32,51,51,15,19,8,11,11,1,19,14,16,15,87,83,0.494,0.376,0.457,0.366,0.148,0.238,0.198,0.208,17.9,30.2,69.8,82.1,50.0,50.0,42.9,55.9,8.0,11.0,14.3,1.4,17.8,11.3,87.3,83.3,83.3,87.3,4.0,8.0,13.0,9.0,0.2352941176470588,0.4705882352941176,17.0,17.0,1,0,0,1,8,18,46,67,1,11,14,19,31,28,69,77,38,49,201511290BRK,2015-11-29,2016,0
248,MEM,PHI,34,30,81,77,0.42,0.39,4,12,13,36,0.308,0.333,20,12,27,16,0.741,0.75,15,8,34,33,49,41,19,23,11,18,7,9,26,25,18,29,92,84,0.495,0.5,0.444,0.468,0.16,0.468,0.333,0.208,31.3,19.0,81.0,68.8,54.4,45.6,55.9,76.7,11.0,17.9,17.1,13.2,21.9,22.9,91.6,83.6,83.6,91.6,10.0,0.0,8.0,18.0,0.5555555555555556,0.0,18.0,18.0,1,0,0,1,9,24,47,47,9,7,25,26,30,18,68,41,38,23,201511290MEM,2015-11-29,2016,0
249,ORL,BOS,45,36,93,88,0.484,0.409,9,5,25,27,0.36,0.185,11,14,16,20,0.688,0.7,17,9,37,25,54,34,24,28,6,7,7,6,13,11,20,16,110,91,0.55,0.47,0.532,0.438,0.269,0.307,0.172,0.227,40.5,19.6,80.4,59.5,61.4,38.6,53.3,77.8,6.4,7.5,11.5,8.8,11.5,10.2,117.2,97.0,97.0,117.2,9.0,9.0,8.0,8.0,0.5294117647058824,0.5294117647058824,17.0,17.0,0,1,1,0,16,22,48,52,6,7,11,13,36,31,68,61,32,30,201511290ORL,2015-11-29,2016,0
250,TOR,PHO,38,40,86,94,0.442,0.426,12,11,29,27,0.414,0.407,14,16,17,20,0.824,0.8,8,13,35,37,43,50,19,24,6,4,7,9,11,9,17,15,102,107,0.546,0.52,0.512,0.484,0.337,0.287,0.198,0.213,17.8,27.1,72.9,82.2,46.2,53.8,50.0,60.0,6.3,4.2,10.4,15.8,10.5,8.1,107.4,112.6,112.6,107.4,11.0,8.0,7.0,9.0,0.6111111111111112,0.4705882352941176,18.0,17.0,0,1,1,0,17,16,48,54,9,7,9,11,26,29,57,67,31,38,201511290TOR,2015-11-29,2016,0
251,NYK,HOU,45,43,78,95,0.577,0.453,6,7,18,25,0.333,0.28,15,23,17,36,0.882,0.639,5,17,38,22,43,39,22,16,5,16,7,2,21,8,24,19,111,116,0.649,0.523,0.615,0.489,0.231,0.263,0.218,0.379,18.5,30.9,69.1,81.5,52.4,47.6,48.9,37.2,5.0,16.0,10.0,3.3,19.7,6.7,111.3,116.3,116.3,111.3,8.0,7.0,10.0,10.0,0.4444444444444444,0.4117647058823529,18.0,17.0,0,1,1,0,12,18,33,52,2,7,8,21,39,36,60,70,21,34,201511290NYK,2015-11-29,2016,1
252,LAL,IND,38,34,99,83,0.384,0.41,11,9,33,27,0.333,0.333,16,30,22,37,0.727,0.811,15,9,39,41,54,50,17,17,6,4,5,5,10,15,27,18,103,107,0.474,0.539,0.439,0.464,0.333,0.325,0.222,0.446,26.8,18.8,81.3,73.2,51.9,48.1,44.7,50.0,5.9,3.9,8.9,7.6,8.4,13.1,101.3,105.3,105.3,101.3,2.0,11.0,14.0,5.0,0.125,0.6875,16.0,16.0,0,1,1,0,22,18,61,49,5,5,15,10,27,25,66,56,39,31,201511290LAL,2015-11-29,2016,0
253,DET,HOU,45,35,85,88,0.529,0.398,8,11,23,27,0.348,0.407,18,24,37,28,0.486,0.857,14,16,32,29,46,45,22,19,8,11,8,7,11,16,19,27,116,105,0.573,0.523,0.576,0.46,0.271,0.307,0.435,0.318,32.6,33.3,66.7,67.4,50.5,49.5,48.9,54.3,8.3,11.4,13.1,11.3,9.8,13.8,120.1,108.7,108.7,120.1,9.0,7.0,9.0,11.0,0.5,0.3888888888888889,18.0,18.0,1,0,0,1,15,16,40,53,7,8,16,11,37,24,62,61,25,37,201511300DET,2015-11-30,2016,0
